id,game_date,home_team,road_team,city,state,league,sport
1759,2023-08-01,Miami Marlins,Philadelphia Phillies,Miami,Florida,MLB,Baseball
1760,2023-08-01,New York Yankees,Tampa Bay Rays,New York,New York,MLB,Baseball
1761,2023-08-01,Pittsburgh Pirates,Detroit Tigers,Pittsburgh,Pennsylvania,MLB,Baseball
1762,2023-08-01,Seattle Mariners,Boston Red Sox,Seattle,Washington,MLB,Baseball
1763,2023-08-01,San Francisco Giants,Arizona Diamondbacks,San Francisco,California,MLB,Baseball
1764,2023-08-01,St. Louis Cardinals,Minnesota Twins,St. Louis,Missouri,MLB,Baseball
1765,2023-08-01,Texas Rangers,Chicago White Sox,Arlington,Texas,MLB,Baseball
1766,2023-08-01,Toronto Blue Jays,Baltimore Orioles,Toronto,Ontario,MLB,Baseball
1767,2023-08-01,Washington Nationals,Milwaukee Brewers,Washington D.C.,Washington D.C.,MLB,Baseball
1768,2023-08-02,Atlanta Braves,Los Angeles Angels,Atlanta,Georgia,MLB,Baseball
1769,2023-08-02,Chicago Cubs,Cincinnati Reds,Chicago,Illinois,MLB,Baseball
1770,2023-08-02,Colorado Rockies,San Diego Padres,Denver,Colorado,MLB,Baseball
1771,2023-08-02,Houston Astros,Cleveland Guardians,Houston,Texas,MLB,Baseball
1772,2023-08-02,Kansas City Royals,New York Mets,Kansas City,Missouri,MLB,Baseball
1773,2023-08-02,Los Angeles Dodgers,Oakland Athletics,Los Angeles,California,MLB,Baseball
1774,2023-08-02,Miami Marlins,Philadelphia Phillies,Miami,Florida,MLB,Baseball
1775,2023-08-02,New York Yankees,Tampa Bay Rays,New York,New York,MLB,Baseball
1776,2023-08-02,Pittsburgh Pirates,Detroit Tigers,Pittsburgh,Pennsylvania,MLB,Baseball
1777,2023-08-02,Seattle Mariners,Boston Red Sox,Seattle,Washington,MLB,Baseball
1778,2023-08-02,San Francisco Giants,Arizona Diamondbacks,San Francisco,California,MLB,Baseball
1779,2023-08-02,St. Louis Cardinals,Minnesota Twins,St. Louis,Missouri,MLB,Baseball
1780,2023-08-02,Texas Rangers,Chicago White Sox,Arlington,Texas,MLB,Baseball
1781,2023-08-02,Toronto Blue Jays,Baltimore Orioles,Toronto,Ontario,MLB,Baseball
1782,2023-08-02,Washington Nationals,Milwaukee Brewers,Washington D.C.,Washington D.C.,MLB,Baseball
1783,2023-08-03,Los Angeles Angels,Seattle Mariners,Los Angeles,California,MLB,Baseball
1784,2023-08-03,Chicago Cubs,Cincinnati Reds,Chicago,Illinois,MLB,Baseball
1785,2023-08-03,Kansas City Royals,New York Mets,Kansas City,Missouri,MLB,Baseball
1786,2023-08-03,Los Angeles Dodgers,Oakland Athletics,Los Angeles,California,MLB,Baseball
1787,2023-08-03,Miami Marlins,Philadelphia Phillies,Miami,Florida,MLB,Baseball
1788,2023-08-03,Milwaukee Brewers,Pittsburgh Pirates,Milwaukee,Wisconsin,MLB,Baseball
1789,2023-08-03,New York Yankees,Houston Astros,New York,New York,MLB,Baseball
1790,2023-08-03,San Francisco Giants,Arizona Diamondbacks,San Francisco,California,MLB,Baseball
1791,2023-08-03,St. Louis Cardinals,Minnesota Twins,St. Louis,Missouri,MLB,Baseball
1792,2023-08-03,Texas Rangers,Chicago White Sox,Arlington,Texas,MLB,Baseball
1793,2023-08-03,Toronto Blue Jays,Baltimore Orioles,Toronto,Ontario,MLB,Baseball
1794,2023-08-04,Los Angeles Angels,Seattle Mariners,Los Angeles,California,MLB,Baseball
1795,2023-08-04,Baltimore Orioles,New York Mets,Baltimore,Maryland,MLB,Baseball
1796,2023-08-04,Boston Red Sox,Toronto Blue Jays,Boston,Massachusetts,MLB,Baseball
1797,2023-08-04,Chicago Cubs,Atlanta Braves,Chicago,Illinois,MLB,Baseball
1798,2023-08-04,Cincinnati Reds,Washington Nationals,Cincinnati,Ohio,MLB,Baseball
1799,2023-08-04,Cleveland Guardians,Chicago White Sox,Cleveland,Ohio,MLB,Baseball
1800,2023-08-04,Detroit Tigers,Tampa Bay Rays,Detroit,Michigan,MLB,Baseball
1801,2023-08-04,Milwaukee Brewers,Pittsburgh Pirates,Milwaukee,Wisconsin,MLB,Baseball
1802,2023-08-04,Minnesota Twins,Arizona Diamondbacks,Minneapolis,Minnesota,MLB,Baseball
1803,2023-08-04,New York Yankees,Houston Astros,New York,New York,MLB,Baseball
1804,2023-08-04,Philadelphia Phillies,Kansas City Royals,Philadelphia,Pennsylvania,MLB,Baseball
1805,2023-08-04,San Diego Padres,Los Angeles Dodgers,San Diego,California,MLB,Baseball
1806,2023-08-04,St. Louis Cardinals,Colorado Rockies,St. Louis,Missouri,MLB,Baseball
1807,2023-08-04,Texas Rangers,Miami Marlins,Arlington,Texas,MLB,Baseball
1808,2023-08-05,Los Angeles Angels,Seattle Mariners,Los Angeles,California,MLB,Baseball
1809,2023-08-05,Baltimore Orioles,New York Mets,Baltimore,Maryland,MLB,Baseball
1810,2023-08-05,Boston Red Sox,Toronto Blue Jays,Boston,Massachusetts,MLB,Baseball
1811,2023-08-05,Chicago Cubs,Atlanta Braves,Chicago,Illinois,MLB,Baseball
1812,2023-08-05,Cincinnati Reds,Washington Nationals,Cincinnati,Ohio,MLB,Baseball
1813,2023-08-05,Cleveland Guardians,Chicago White Sox,Cleveland,Ohio,MLB,Baseball
1814,2023-08-05,Detroit Tigers,Tampa Bay Rays,Detroit,Michigan,MLB,Baseball
1815,2023-08-05,Milwaukee Brewers,Pittsburgh Pirates,Milwaukee,Wisconsin,MLB,Baseball
1816,2023-08-05,Minnesota Twins,Arizona Diamondbacks,Minneapolis,Minnesota,MLB,Baseball
1817,2023-08-05,New York Yankees,Houston Astros,New York,New York,MLB,Baseball
1818,2023-08-05,Oakland Athletics,San Francisco Giants,Oakland,California,MLB,Baseball
1819,2023-08-05,Philadelphia Phillies,Kansas City Royals,Philadelphia,Pennsylvania,MLB,Baseball
1820,2023-08-05,San Diego Padres,Los Angeles Dodgers,San Diego,California,MLB,Baseball
1821,2023-08-05,St. Louis Cardinals,Colorado Rockies,St. Louis,Missouri,MLB,Baseball
1822,2023-08-05,Texas Rangers,Miami Marlins,Arlington,Texas,MLB,Baseball
1823,2023-08-06,Cleveland Guardians,Chicago White Sox,Cleveland,Ohio,MLB,Baseball
1824,2023-08-06,Baltimore Orioles,New York Mets,Baltimore,Maryland,MLB,Baseball
1825,2023-08-06,Boston Red Sox,Toronto Blue Jays,Boston,Massachusetts,MLB,Baseball
1826,2023-08-06,New York Yankees,Houston Astros,New York,New York,MLB,Baseball
1827,2023-08-06,Philadelphia Phillies,Kansas City Royals,Philadelphia,Pennsylvania,MLB,Baseball
1828,2023-08-06,Cincinnati Reds,Washington Nationals,Cincinnati,Ohio,MLB,Baseball
1829,2023-08-06,Detroit Tigers,Tampa Bay Rays,Detroit,Michigan,MLB,Baseball
1830,2023-08-06,Milwaukee Brewers,Pittsburgh Pirates,Milwaukee,Wisconsin,MLB,Baseball
1831,2023-08-06,Minnesota Twins,Arizona Diamondbacks,Minneapolis,Minnesota,MLB,Baseball
1832,2023-08-06,St. Louis Cardinals,Colorado Rockies,St. Louis,Missouri,MLB,Baseball
1833,2023-08-06,Chicago Cubs,Atlanta Braves,Chicago,Illinois,MLB,Baseball
1834,2023-08-06,Texas Rangers,Miami Marlins,Arlington,Texas,MLB,Baseball
1835,2023-08-06,Los Angeles Angels,Seattle Mariners,Los Angeles,California,MLB,Baseball
1836,2023-08-06,Oakland Athletics,San Francisco Giants,Oakland,California,MLB,Baseball
1837,2023-08-06,San Diego Padres,Los Angeles Dodgers,San Diego,California,MLB,Baseball
1838,2023-08-07,San Diego Padres,Los Angeles Dodgers,San Diego,California,MLB,Baseball
1839,2023-08-07,Cincinnati Reds,Miami Marlins,Cincinnati,Ohio,MLB,Baseball
1840,2023-08-07,Detroit Tigers,Minnesota Twins,Detroit,Michigan,MLB,Baseball
1841,2023-08-07,Philadelphia Phillies,Washington Nationals,Philadelphia,Pennsylvania,MLB,Baseball
1842,2023-08-07,Pittsburgh Pirates,Atlanta Braves,Pittsburgh,Pennsylvania,MLB,Baseball
1843,2023-08-07,Boston Red Sox,Kansas City Royals,Boston,Massachusetts,MLB,Baseball
1844,2023-08-07,Cleveland Guardians,Toronto Blue Jays,Cleveland,Ohio,MLB,Baseball
1845,2023-08-07,New York Mets,Chicago Cubs,New York,New York,MLB,Baseball
1846,2023-08-07,Chicago White Sox,New York Yankees,Chicago,Illinois,MLB,Baseball
1847,2023-08-07,Milwaukee Brewers,Colorado Rockies,Milwaukee,Wisconsin,MLB,Baseball
1848,2023-08-07,Los Angeles Angels,San Francisco Giants,Los Angeles,California,MLB,Baseball
1849,2023-08-07,Oakland Athletics,Texas Rangers,Oakland,California,MLB,Baseball
1850,2023-08-08,Cincinnati Reds,Miami Marlins,Cincinnati,Ohio,MLB,Baseball
1851,2023-08-08,Detroit Tigers,Minnesota Twins,Detroit,Michigan,MLB,Baseball
1852,2023-08-08,Philadelphia Phillies,Washington Nationals,Philadelphia,Pennsylvania,MLB,Baseball
1853,2023-08-08,Tampa Bay Rays,St. Louis Cardinals,Tampa,Florida,MLB,Baseball
1854,2023-08-08,Baltimore Orioles,Houston Astros,Baltimore,Maryland,MLB,Baseball
1855,2023-08-08,Pittsburgh Pirates,Atlanta Braves,Pittsburgh,Pennsylvania,MLB,Baseball
1856,2023-08-08,Boston Red Sox,Kansas City Royals,Boston,Massachusetts,MLB,Baseball
1857,2023-08-08,Cleveland Guardians,Toronto Blue Jays,Cleveland,Ohio,MLB,Baseball
1858,2023-08-08,New York Mets,Chicago Cubs,New York,New York,MLB,Baseball
1859,2023-08-08,Chicago White Sox,New York Yankees,Chicago,Illinois,MLB,Baseball
1860,2023-08-08,Milwaukee Brewers,Colorado Rockies,Milwaukee,Wisconsin,MLB,Baseball
1861,2023-08-08,Los Angeles Angels,San Francisco Giants,Los Angeles,California,MLB,Baseball
1862,2023-08-08,Arizona Diamondbacks,Los Angeles Dodgers,Phoenix,Arizona,MLB,Baseball
1863,2023-08-08,Oakland Athletics,Texas Rangers,Oakland,California,MLB,Baseball
1864,2023-08-08,Seattle Mariners,San Diego Padres,Seattle,Washington,MLB,Baseball
1865,2023-08-09,Cincinnati Reds,Miami Marlins,Cincinnati,Ohio,MLB,Baseball
1866,2023-08-09,Milwaukee Brewers,Colorado Rockies,Milwaukee,Wisconsin,MLB,Baseball
1867,2023-08-09,Oakland Athletics,Texas Rangers,Oakland,California,MLB,Baseball
1868,2023-08-09,Detroit Tigers,Minnesota Twins,Detroit,Michigan,MLB,Baseball
1869,2023-08-09,Philadelphia Phillies,Washington Nationals,Philadelphia,Pennsylvania,MLB,Baseball
1870,2023-08-09,Tampa Bay Rays,St. Louis Cardinals,Tampa,Florida,MLB,Baseball
1871,2023-08-09,Baltimore Orioles,Houston Astros,Baltimore,Maryland,MLB,Baseball
1872,2023-08-09,Pittsburgh Pirates,Atlanta Braves,Pittsburgh,Pennsylvania,MLB,Baseball
1873,2023-08-09,Boston Red Sox,Kansas City Royals,Boston,Massachusetts,MLB,Baseball
1874,2023-08-09,Cleveland Guardians,Toronto Blue Jays,Cleveland,Ohio,MLB,Baseball
1875,2023-08-09,New York Mets,Chicago Cubs,New York,New York,MLB,Baseball
1876,2023-08-09,Chicago White Sox,New York Yankees,Chicago,Illinois,MLB,Baseball
1877,2023-08-09,Los Angeles Angels,San Francisco Giants,Los Angeles,California,MLB,Baseball
1878,2023-08-09,Arizona Diamondbacks,Los Angeles Dodgers,Phoenix,Arizona,MLB,Baseball
1879,2023-08-09,Seattle Mariners,San Diego Padres,Seattle,Washington,MLB,Baseball
1880,2023-08-10,Baltimore Orioles,Houston Astros,Baltimore,Maryland,MLB,Baseball
1881,2023-08-10,Pittsburgh Pirates,Atlanta Braves,Pittsburgh,Pennsylvania,MLB,Baseball
1882,2023-08-10,Cleveland Guardians,Toronto Blue Jays,Cleveland,Ohio,MLB,Baseball
1883,2023-08-10,Detroit Tigers,Minnesota Twins,Detroit,Michigan,MLB,Baseball
1884,2023-08-10,Philadelphia Phillies,Washington Nationals,Philadelphia,Pennsylvania,MLB,Baseball
1885,2023-08-10,Tampa Bay Rays,St. Louis Cardinals,Tampa,Florida,MLB,Baseball
1886,2023-08-10,Boston Red Sox,Kansas City Royals,Boston,Massachusetts,MLB,Baseball
1887,2023-08-10,Los Angeles Dodgers,Colorado Rockies,Los Angeles,California,MLB,Baseball
1888,2023-08-11,Miami Marlins,New York Yankees,Miami,Florida,MLB,Baseball
1889,2023-08-11,Tampa Bay Rays,Cleveland Guardians,Tampa,Florida,MLB,Baseball
1890,2023-08-11,Philadelphia Phillies,Minnesota Twins,Philadelphia,Pennsylvania,MLB,Baseball
1891,2023-08-11,Pittsburgh Pirates,Cincinnati Reds,Pittsburgh,Pennsylvania,MLB,Baseball
1892,2023-08-11,Washington Nationals,Oakland Athletics,Washington D.C.,Washington D.C.,MLB,Baseball
1893,2023-08-11,Toronto Blue Jays,Chicago Cubs,Toronto,Ontario,MLB,Baseball
1894,2023-08-11,Boston Red Sox,Detroit Tigers,Boston,Massachusetts,MLB,Baseball
1895,2023-08-11,New York Mets,Atlanta Braves,New York,New York,MLB,Baseball
1896,2023-08-11,Chicago White Sox,Milwaukee Brewers,Chicago,Illinois,MLB,Baseball
1897,2023-08-11,Houston Astros,Los Angeles Angels,Houston,Texas,MLB,Baseball
1898,2023-08-11,Kansas City Royals,St. Louis Cardinals,Kansas City,Missouri,MLB,Baseball
1899,2023-08-11,Arizona Diamondbacks,San Diego Padres,Phoenix,Arizona,MLB,Baseball
1900,2023-08-11,Los Angeles Dodgers,Colorado Rockies,Los Angeles,California,MLB,Baseball
1901,2023-08-11,Seattle Mariners,Baltimore Orioles,Seattle,Washington,MLB,Baseball
1902,2023-08-11,San Francisco Giants,Texas Rangers,San Francisco,California,MLB,Baseball
1903,2023-08-12,New York Mets,Atlanta Braves,New York,New York,MLB,Baseball
1904,2023-08-12,Toronto Blue Jays,Chicago Cubs,Toronto,Ontario,MLB,Baseball
1905,2023-08-12,Boston Red Sox,Detroit Tigers,Boston,Massachusetts,MLB,Baseball
1906,2023-08-12,Miami Marlins,New York Yankees,Miami,Florida,MLB,Baseball
1907,2023-08-12,Tampa Bay Rays,Cleveland Guardians,Tampa,Florida,MLB,Baseball
1908,2023-08-12,Philadelphia Phillies,Minnesota Twins,Philadelphia,Pennsylvania,MLB,Baseball
1909,2023-08-12,Pittsburgh Pirates,Cincinnati Reds,Pittsburgh,Pennsylvania,MLB,Baseball
1910,2023-08-12,Washington Nationals,Oakland Athletics,Washington D.C.,Washington D.C.,MLB,Baseball
1911,2023-08-12,Kansas City Royals,St. Louis Cardinals,Kansas City,Missouri,MLB,Baseball
1912,2023-08-12,Chicago White Sox,Milwaukee Brewers,Chicago,Illinois,MLB,Baseball
1913,2023-08-12,Houston Astros,Los Angeles Angels,Houston,Texas,MLB,Baseball
1914,2023-08-12,New York Mets,Atlanta Braves,New York,New York,MLB,Baseball
1915,2023-08-12,Arizona Diamondbacks,San Diego Padres,Phoenix,Arizona,MLB,Baseball
1916,2023-08-12,San Francisco Giants,Texas Rangers,San Francisco,California,MLB,Baseball
1917,2023-08-12,Los Angeles Dodgers,Colorado Rockies,Los Angeles,California,MLB,Baseball
1918,2023-08-12,Seattle Mariners,Baltimore Orioles,Seattle,Washington,MLB,Baseball
1919,2023-08-13,Boston Red Sox,Detroit Tigers,Boston,Massachusetts,MLB,Baseball
1920,2023-08-13,Philadelphia Phillies,Minnesota Twins,Philadelphia,Pennsylvania,MLB,Baseball
1921,2023-08-13,Pittsburgh Pirates,Cincinnati Reds,Pittsburgh,Pennsylvania,MLB,Baseball
1922,2023-08-13,Washington Nationals,Oakland Athletics,Washington D.C.,Washington D.C.,MLB,Baseball
1923,2023-08-13,Toronto Blue Jays,Chicago Cubs,Toronto,Ontario,MLB,Baseball
1924,2023-08-13,Miami Marlins,New York Yankees,Miami,Florida,MLB,Baseball
1925,2023-08-13,Tampa Bay Rays,Cleveland Guardians,Tampa,Florida,MLB,Baseball
1926,2023-08-13,Chicago White Sox,Milwaukee Brewers,Chicago,Illinois,MLB,Baseball
1927,2023-08-13,Houston Astros,Los Angeles Angels,Houston,Texas,MLB,Baseball
1928,2023-08-13,San Francisco Giants,Texas Rangers,San Francisco,California,MLB,Baseball
1929,2023-08-13,Arizona Diamondbacks,San Diego Padres,Phoenix,Arizona,MLB,Baseball
1930,2023-08-13,Los Angeles Dodgers,Colorado Rockies,Los Angeles,California,MLB,Baseball
1931,2023-08-13,Seattle Mariners,Baltimore Orioles,Seattle,Washington,MLB,Baseball
1932,2023-08-13,New York Mets,Atlanta Braves,New York,New York,MLB,Baseball
1933,2023-08-14,Miami Marlins,Houston Astros,Miami,Florida,MLB,Baseball
1934,2023-08-14,New York Mets,Pittsburgh Pirates,New York,New York,MLB,Baseball
1935,2023-08-14,Atlanta Braves,New York Yankees,Atlanta,Georgia,MLB,Baseball
1936,2023-08-14,St. Louis Cardinals,Oakland Athletics,St. Louis,Missouri,MLB,Baseball
1937,2023-08-14,Texas Rangers,Los Angeles Angels,Arlington,Texas,MLB,Baseball
1938,2023-08-14,Kansas City Royals,Seattle Mariners,Kansas City,Missouri,MLB,Baseball
1939,2023-08-14,Colorado Rockies,Arizona Diamondbacks,Denver,Colorado,MLB,Baseball
1940,2023-08-14,San Diego Padres,Baltimore Orioles,San Diego,California,MLB,Baseball
1941,2023-08-14,San Francisco Giants,Tampa Bay Rays,San Francisco,California,MLB,Baseball
1942,2023-08-15,Cincinnati Reds,Cleveland Guardians,Cincinnati,Ohio,MLB,Baseball
1943,2023-08-15,Miami Marlins,Houston Astros,Miami,Florida,MLB,Baseball
1944,2023-08-15,Washington Nationals,Boston Red Sox,Washington D.C.,Washington D.C.,MLB,Baseball
1945,2023-08-15,Toronto Blue Jays,Philadelphia Phillies,Toronto,Ontario,MLB,Baseball
1946,2023-08-15,New York Mets,Pittsburgh Pirates,New York,New York,MLB,Baseball
1947,2023-08-15,Atlanta Braves,New York Yankees,Atlanta,Georgia,MLB,Baseball
1948,2023-08-15,Minnesota Twins,Detroit Tigers,Minneapolis,Minnesota,MLB,Baseball
1949,2023-08-15,St. Louis Cardinals,Oakland Athletics,St. Louis,Missouri,MLB,Baseball
1950,2023-08-15,Chicago Cubs,Chicago White Sox,Chicago,Illinois,MLB,Baseball
1951,2023-08-15,Texas Rangers,Los Angeles Angels,Arlington,Texas,MLB,Baseball
1952,2023-08-15,Kansas City Royals,Seattle Mariners,Kansas City,Missouri,MLB,Baseball
1953,2023-08-15,Colorado Rockies,Arizona Diamondbacks,Denver,Colorado,MLB,Baseball
1954,2023-08-15,San Diego Padres,Baltimore Orioles,San Diego,California,MLB,Baseball
1955,2023-08-15,San Francisco Giants,Tampa Bay Rays,San Francisco,California,MLB,Baseball
1956,2023-08-15,Los Angeles Dodgers,Milwaukee Brewers,Los Angeles,California,MLB,Baseball
1957,2023-08-16,Minnesota Twins,Detroit Tigers,Minneapolis,Minnesota,MLB,Baseball
1958,2023-08-16,New York Mets,Pittsburgh Pirates,New York,New York,MLB,Baseball
1959,2023-08-16,Colorado Rockies,Arizona Diamondbacks,Denver,Colorado,MLB,Baseball
1960,2023-08-16,San Francisco Giants,Tampa Bay Rays,San Francisco,California,MLB,Baseball
1961,2023-08-16,Cincinnati Reds,Cleveland Guardians,Cincinnati,Ohio,MLB,Baseball
1962,2023-08-16,Miami Marlins,Houston Astros,Miami,Florida,MLB,Baseball
1963,2023-08-16,St. Louis Cardinals,Oakland Athletics,St. Louis,Missouri,MLB,Baseball
1964,2023-08-16,Washington Nationals,Boston Red Sox,Washington D.C.,Washington D.C.,MLB,Baseball
1965,2023-08-16,Toronto Blue Jays,Philadelphia Phillies,Toronto,Ontario,MLB,Baseball
1966,2023-08-16,Atlanta Braves,New York Yankees,Atlanta,Georgia,MLB,Baseball
1967,2023-08-16,Chicago Cubs,Chicago White Sox,Chicago,Illinois,MLB,Baseball
1968,2023-08-16,Texas Rangers,Los Angeles Angels,Arlington,Texas,MLB,Baseball
1969,2023-08-16,Kansas City Royals,Seattle Mariners,Kansas City,Missouri,MLB,Baseball
1970,2023-08-16,San Diego Padres,Baltimore Orioles,San Diego,California,MLB,Baseball
1971,2023-08-16,Los Angeles Dodgers,Milwaukee Brewers,Los Angeles,California,MLB,Baseball
1972,2023-08-17,Kansas City Royals,Seattle Mariners,Kansas City,Missouri,MLB,Baseball
1973,2023-08-17,Washington Nationals,Boston Red Sox,Washington D.C.,Washington D.C.,MLB,Baseball
1974,2023-08-17,Cleveland Guardians,Detroit Tigers,Cleveland,Ohio,MLB,Baseball
1975,2023-08-17,St. Louis Cardinals,New York Mets,St. Louis,Missouri,MLB,Baseball
1976,2023-08-17,San Diego Padres,Arizona Diamondbacks,San Diego,California,MLB,Baseball
1977,2023-08-17,Los Angeles Dodgers,Milwaukee Brewers,Los Angeles,California,MLB,Baseball
1978,2023-08-18,Chicago Cubs,Kansas City Royals,Chicago,Illinois,MLB,Baseball
1979,2023-08-18,Cincinnati Reds,Toronto Blue Jays,Cincinnati,Ohio,MLB,Baseball
1980,2023-08-18,New York Yankees,Boston Red Sox,New York,New York,MLB,Baseball
1981,2023-08-18,Washington Nationals,Philadelphia Phillies,Washington D.C.,Washington D.C.,MLB,Baseball
1982,2023-08-18,Cleveland Guardians,Detroit Tigers,Cleveland,Ohio,MLB,Baseball
1983,2023-08-18,Atlanta Braves,San Francisco Giants,Atlanta,Georgia,MLB,Baseball
1984,2023-08-18,Texas Rangers,Milwaukee Brewers,Arlington,Texas,MLB,Baseball
1985,2023-08-18,Houston Astros,Seattle Mariners,Houston,Texas,MLB,Baseball
1986,2023-08-18,Minnesota Twins,Pittsburgh Pirates,Minneapolis,Minnesota,MLB,Baseball
1987,2023-08-18,St. Louis Cardinals,New York Mets,St. Louis,Missouri,MLB,Baseball
1988,2023-08-18,Colorado Rockies,Chicago White Sox,Denver,Colorado,MLB,Baseball
1989,2023-08-18,Los Angeles Angels,Tampa Bay Rays,Los Angeles,California,MLB,Baseball
1990,2023-08-18,Oakland Athletics,Baltimore Orioles,Oakland,California,MLB,Baseball
1991,2023-08-18,San Diego Padres,Arizona Diamondbacks,San Diego,California,MLB,Baseball
1992,2023-08-18,Los Angeles Dodgers,Miami Marlins,Los Angeles,California,MLB,Baseball
1993,2023-08-19,New York Yankees,Boston Red Sox,New York,New York,MLB,Baseball
1994,2023-08-19,Chicago Cubs,Kansas City Royals,Chicago,Illinois,MLB,Baseball
1995,2023-08-19,Texas Rangers,Milwaukee Brewers,Arlington,Texas,MLB,Baseball
1996,2023-08-19,Washington Nationals,Philadelphia Phillies,Washington D.C.,Washington D.C.,MLB,Baseball
1997,2023-08-19,Cincinnati Reds,Toronto Blue Jays,Cincinnati,Ohio,MLB,Baseball
1998,2023-08-19,Cleveland Guardians,Detroit Tigers,Cleveland,Ohio,MLB,Baseball
1999,2023-08-19,Houston Astros,Seattle Mariners,Houston,Texas,MLB,Baseball
2000,2023-08-19,Minnesota Twins,Pittsburgh Pirates,Minneapolis,Minnesota,MLB,Baseball
2001,2023-08-19,St. Louis Cardinals,New York Mets,St. Louis,Missouri,MLB,Baseball
2002,2023-08-19,Atlanta Braves,San Francisco Giants,Atlanta,Georgia,MLB,Baseball
2003,2023-08-19,Colorado Rockies,Chicago White Sox,Denver,Colorado,MLB,Baseball
